platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes,exclusivity
Netflix,Carolin Kebekus: The Last Christmas Special,MOVIE,2021,66,comedy,4.7,98,Netflix Exclusive
Netflix,The Misadventures of Hedi and Cokeman,MOVIE,2021,99,action,4.4,641,Netflix Exclusive
Netflix,Still Out of My League,MOVIE,2021,113,romance,5.5,810,Netflix Exclusive
Netflix,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,2021,94,comedy,6.6,7921,Netflix Exclusive
Netflix,Sardar Ka Grandson,MOVIE,2021,140,comedy,4.2,4539,Netflix Exclusive
Netflix,Sarbath,MOVIE,2021,112,romance,5.6,266,Netflix Exclusive
Netflix,Tony Parker: The Final Shot,MOVIE,2021,98,documentation,6.8,1400,Netflix Exclusive
Netflix,Sisters on Track,MOVIE,2021,96,documentation,5.8,199,Netflix Exclusive
Netflix,Shyam Singha Roy,MOVIE,2021,155,drama,7.7,11655,Netflix Exclusive
Netflix,Blue Dream: The Road to Wembley,MOVIE,2021,61,documentation,7.1,792,Netflix Exclusive
Netflix,Private Network: Who Killed Manuel Buendía?,MOVIE,2021,100,history,6.8,224,Netflix Exclusive
Netflix,Have You Ever Seen Fireflies?,MOVIE,2021,113,drama,6.1,5024,Netflix Exclusive
Netflix,Mo Amer: Mohammed in Texas,MOVIE,2021,64,comedy,6.5,652,Netflix Exclusive
Netflix,Grumpy Christmas,MOVIE,2021,87,comedy,4.4,355,Netflix Exclusive
Netflix,African America,MOVIE,2021,96,drama,5.2,68,Netflix Exclusive
Netflix,Daiki Tsuneta: Tokyo Chaotic,MOVIE,2021,89,documentation,7.5,19,Netflix Exclusive
Netflix,Will You Marry?,MOVIE,2021,86,romance,4.9,58,Netflix Exclusive
Netflix,Trapped,MOVIE,2021,77,drama,6.4,10,Netflix Exclusive
Netflix,Haroun,MOVIE,2021,76,comedy,6.3,68,Netflix Exclusive
Netflix,Brother in Love 2,MOVIE,2021,118,comedy,6.5,2328,Netflix Exclusive
Netflix,Angèle,MOVIE,2021,84,documentation,7.0,518,Netflix Exclusive
Netflix,Boomika,MOVIE,2021,122,thriller,5.5,2553,Netflix Exclusive
Netflix,Bankrolled,MOVIE,2021,97,comedy,4.0,312,Netflix Exclusive
Netflix,June & Kopi,MOVIE,2021,90,drama,6.3,554,Netflix Exclusive
Netflix,Here and There,MOVIE,2021,98,drama,6.7,52,Netflix Exclusive
Netflix,Love Is Color Blind,MOVIE,2021,115,comedy,6.1,661,Netflix Exclusive
Netflix,Shadow Parties,MOVIE,2021,116,action,6.2,9,Netflix Exclusive
Netflix,Ayinla,MOVIE,2021,119,drama,8.1,23,Netflix Exclusive
Netflix,Loyiso Gola: Unlearning,MOVIE,2021,60,comedy,5.9,206,Netflix Exclusive
Netflix,A Perfect Fit,MOVIE,2021,112,comedy,5.3,585,Netflix Exclusive
Netflix,Ali & Ratu Ratu Queens,MOVIE,2021,100,drama,7.0,1233,Netflix Exclusive
Netflix,D.O.D.: Day of Destiny,MOVIE,2021,110,scifi,5.0,42,Netflix Exclusive
Netflix,Meeting Point,MOVIE,2021,90,drama,4.2,469,Netflix Exclusive
Netflix,Trippin’ with the Kandasamys,MOVIE,2021,93,romance,4.9,376,Netflix Exclusive
Netflix,Chief Daddy 2: Going for Broke,MOVIE,2021,112,comedy,3.0,144,Netflix Exclusive
Netflix,Clash,MOVIE,2021,88,family,6.1,34,Netflix Exclusive
Netflix,Tribhanga,MOVIE,2021,95,drama,6.2,2922,Netflix Exclusive
Netflix,Slay,MOVIE,2021,93,romance,3.2,103,Netflix Exclusive
Netflix,Gatao: The Last Stray,MOVIE,2021,120,action,5.9,266,Netflix Exclusive
Netflix,Madam Chief Minister,MOVIE,2021,123,drama,4.8,1769,Netflix Exclusive
Netflix,Binti,MOVIE,2021,99,drama,5.6,122,Netflix Exclusive
Netflix,Myriam Fares: The Journey,MOVIE,2021,72,documentation,2.3,167,Netflix Exclusive
Netflix,Convergence: Courage in a Crisis,MOVIE,2021,113,documentation,5.4,262,Netflix Exclusive
Netflix,Stuck Apart,MOVIE,2021,96,comedy,6.0,10515,Netflix Exclusive
Netflix,Upcoming Summer,MOVIE,2021,115,drama,6.7,486,Netflix Exclusive
Netflix,Little Big Mouth,MOVIE,2021,94,comedy,3.9,178,Netflix Exclusive
Netflix,30 March,MOVIE,2021,99,crime,4.0,153,Netflix Exclusive
Netflix,A Naija Christmas,MOVIE,2021,121,comedy,4.7,342,Netflix Exclusive
Netflix,"Our Lady of San Juan, Four Centuries of Miracles",MOVIE,2021,122,drama,6.2,82,Netflix Exclusive
Netflix,Just in Time,MOVIE,2021,91,comedy,6.9,46,Netflix Exclusive
Netflix,Izla,MOVIE,2021,85,horror,3.7,115,Netflix Exclusive
Netflix,Lokillo: Nothing's the Same,MOVIE,2021,64,comedy,4.7,53,Netflix Exclusive
Netflix,Soy Rada: Serendipity,MOVIE,2021,70,comedy,6.2,78,Netflix Exclusive
Netflix,Geez & Ann,MOVIE,2021,105,drama,5.0,290,Netflix Exclusive
Netflix,Dearest Boy,MOVIE,2021,91,comedy,6.0,276,Netflix Exclusive
Netflix,Tersanjung: The Movie,MOVIE,2021,114,drama,5.8,216,Netflix Exclusive
Netflix,Kaaval,MOVIE,2021,148,thriller,5.1,1497,Netflix Exclusive
Netflix,The Tambour of Retribution,MOVIE,2021,92,drama,6.8,1007,Netflix Exclusive
Netflix,Devdas Brothers,MOVIE,2021,99,drama,3.3,51,Netflix Exclusive
Netflix,What Happened to Mr Cha?,MOVIE,2021,102,comedy,4.3,357,Netflix Exclusive
Netflix,The Heartbreak Club,MOVIE,2021,101,comedy,6.3,196,Netflix Exclusive
Netflix,Angeliena,MOVIE,2021,95,comedy,7.3,1164,Netflix Exclusive
Netflix,Layla Majnun,MOVIE,2021,119,romance,6.0,277,Netflix Exclusive
Netflix,Tuesdays And Fridays,MOVIE,2021,106,romance,4.4,792,Netflix Exclusive
Netflix,A Faraway Land,MOVIE,2021,101,drama,5.0,136,Netflix Exclusive
Netflix,I Missed You,MOVIE,2021,96,drama,5.7,250,Netflix Exclusive
Netflix,My Amanda,MOVIE,2021,89,drama,5.7,308,Netflix Exclusive
Netflix,Momshies! Your Soul is Mine,MOVIE,2021,108,comedy,5.8,27,Netflix Exclusive
Netflix,Happiness Ever After,MOVIE,2021,99,drama,4.2,163,Netflix Exclusive
Netflix,Princess 'Daya'Reese,MOVIE,2021,115,comedy,7.1,50,Netflix Exclusive
Netflix,My Bride,MOVIE,2021,93,romance,5.0,327,Netflix Exclusive
Netflix,Fine Wine,MOVIE,2021,100,romance,6.8,45,Netflix Exclusive
Netflix,C/O Kaadhal,MOVIE,2021,134,drama,7.7,348,Netflix Exclusive
Netflix,Lokillo,MOVIE,2021,90,comedy,3.8,68,Netflix Exclusive
HBO,Inception,MOVIE,2010,148,scifi,8.8,2268288,Shared
HBO,Insidious,MOVIE,2010,103,horror,6.8,300872,Shared
HBO,The Town,MOVIE,2010,125,thriller,7.5,382345,HBO Exclusive
HBO,RED,MOVIE,2010,111,comedy,7.0,304855,HBO Exclusive
HBO,Kick-Ass,MOVIE,2010,117,action,7.6,553076,HBO Exclusive
HBO,The Book of Eli,MOVIE,2010,118,thriller,6.8,312538,Shared
HBO,Beyond the Black Rainbow,MOVIE,2010,110,fantasy,5.9,14912,HBO Exclusive
HBO,Rubber,MOVIE,2010,85,horror,5.7,36658,HBO Exclusive
HBO,Salt,MOVIE,2010,100,thriller,6.4,310892,HBO Exclusive
HBO,The Switch,MOVIE,2010,101,drama,6.1,104155,HBO Exclusive
HBO,The Last Airbender,MOVIE,2010,103,fantasy,4.0,161913,HBO Exclusive
HBO,Harry Potter and the Deathly Hallows: Part 1,MOVIE,2010,146,fantasy,7.7,531109,HBO Exclusive
HBO,Monsters,MOVIE,2010,94,thriller,6.4,91784,HBO Exclusive
HBO,Troll Hunter,MOVIE,2010,103,fantasy,6.9,72997,HBO Exclusive
HBO,Leap Year,MOVIE,2010,100,romance,6.4,102922,HBO Exclusive
HBO,A Nightmare on Elm Street,MOVIE,2010,95,horror,5.2,99192,Shared
HBO,The Losers,MOVIE,2010,97,thriller,6.3,100065,HBO Exclusive
HBO,Temple Grandin,MOVIE,2010,108,drama,8.2,29494,HBO Exclusive
HBO,Buried,MOVIE,2010,95,thriller,7.0,159055,HBO Exclusive
HBO,The Next Three Days,MOVIE,2010,133,romance,7.3,195424,HBO Exclusive
HBO,The Secret World of Arrietty,MOVIE,2010,94,animation,7.6,88984,HBO Exclusive
HBO,Last Night,MOVIE,2010,93,romance,6.5,48475,HBO Exclusive
HBO,Jonah Hex,MOVIE,2010,81,western,4.7,58710,HBO Exclusive
HBO,Killers,MOVIE,2010,100,thriller,5.4,91194,HBO Exclusive
HBO,From Paris with Love,MOVIE,2010,92,thriller,6.4,116650,HBO Exclusive
HBO,Going the Distance,MOVIE,2010,104,drama,6.3,58243,HBO Exclusive
HBO,The Conspirator,MOVIE,2010,122,drama,6.9,28771,HBO Exclusive
HBO,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,100,fantasy,6.9,82623,HBO Exclusive
HBO,Don't Be Afraid of the Dark,MOVIE,2010,99,thriller,5.5,48568,HBO Exclusive
HBO,Magic & Bird: A Courtship of Rivals,MOVIE,2010,88,drama,8.3,1866,HBO Exclusive
HBO,Yogi Bear,MOVIE,2010,80,animation,4.6,21814,HBO Exclusive
HBO,Rabbit Hole,MOVIE,2010,94,drama,7.0,49207,HBO Exclusive
HBO,Brooklyn's Finest,MOVIE,2010,133,thriller,6.7,63392,HBO Exclusive
HBO,Sex and the City 2,MOVIE,2010,146,comedy,4.5,79227,HBO Exclusive
HBO,For Colored Girls,MOVIE,2010,134,drama,6.1,7705,HBO Exclusive
HBO,You Don't Know Jack,MOVIE,2010,134,drama,6.7,37,HBO Exclusive
HBO,Carrie Fisher: Wishful Drinking,MOVIE,2010,75,comedy,7.4,2094,HBO Exclusive
HBO,Furry Vengeance,MOVIE,2010,92,fantasy,3.8,16928,HBO Exclusive
HBO,The Extra Man,MOVIE,2010,108,comedy,5.8,5066,HBO Exclusive
HBO,Princess Ka'iulani,MOVIE,2010,130,drama,6.1,1796,HBO Exclusive
HBO,Why Did I Get Married Too?,MOVIE,2010,121,romance,4.6,9701,HBO Exclusive
HBO,Barry Munday,MOVIE,2010,95,drama,5.8,4279,HBO Exclusive
HBO,The Special Relationship,MOVIE,2010,93,drama,6.7,4691,HBO Exclusive
HBO,Scooby-Doo! Curse of the Lake Monster,MOVIE,2010,80,fantasy,4.8,4619,HBO Exclusive
HBO,Wartorn: 1861-2010,MOVIE,2010,90,war,7.8,426,HBO Exclusive
HBO,Lottery Ticket,MOVIE,2010,99,comedy,5.0,11022,HBO Exclusive
HBO,"Bill Maher: ""... But I'm Not Wrong""",MOVIE,2010,79,comedy,6.9,1195,HBO Exclusive
HBO,For Neda,MOVIE,2010,67,documentation,7.8,292,HBO Exclusive
HBO,12th & Delaware,MOVIE,2010,90,documentation,7.3,540,HBO Exclusive
HBO,Homeless: The Motel Kids of Orange County,MOVIE,2010,60,documentation,6.4,343,HBO Exclusive
HBO,Robert Klein: Unfair & Unbalanced,MOVIE,2010,60,comedy,6.3,80,HBO Exclusive
HBO,"Crazy, Stupid, Love.",MOVIE,2011,118,romance,7.4,507878,HBO Exclusive
HBO,Limitless,MOVIE,2011,105,thriller,7.4,561433,HBO Exclusive
HBO,The Perks of Being a Wallflower,MOVIE,2012,103,drama,8.0,495771,HBO Exclusive
HBO,The Hobbit: An Unexpected Journey,MOVIE,2012,169,fantasy,7.8,803665,HBO Exclusive
HBO,Moonrise Kingdom,MOVIE,2012,94,drama,7.8,341879,HBO Exclusive
HBO,This Is 40,MOVIE,2012,134,comedy,6.2,137030,HBO Exclusive
HBO,Rango,MOVIE,2011,112,western,7.2,257761,HBO Exclusive
HBO,The Help,MOVIE,2011,146,drama,8.1,449686,HBO Exclusive
HBO,Contagion,MOVIE,2011,106,thriller,6.8,300074,Shared
HBO,Conan the Barbarian,MOVIE,2011,113,fantasy,5.1,98559,HBO Exclusive
HBO,Horrible Bosses,MOVIE,2011,98,comedy,6.9,442212,HBO Exclusive
HBO,Life of Pi,MOVIE,2012,127,drama,7.9,616811,HBO Exclusive
HBO,The Lincoln Lawyer,MOVIE,2011,119,drama,7.3,231376,HBO Exclusive
HBO,Sherlock Holmes: A Game of Shadows,MOVIE,2011,129,crime,7.4,446531,Shared
HBO,Hugo,MOVIE,2011,126,drama,7.5,319225,HBO Exclusive
HBO,Game Change,MOVIE,2012,118,drama,7.4,22079,HBO Exclusive
HBO,Taken 2,MOVIE,2012,91,action,6.2,303593,HBO Exclusive
HBO,Super 8,MOVIE,2011,112,scifi,7.0,351064,HBO Exclusive
HBO,Battle: Los Angeles,MOVIE,2011,116,action,5.7,179314,HBO Exclusive
HBO,Harry Potter and the Deathly Hallows: Part 2,MOVIE,2011,130,fantasy,8.1,845423,HBO Exclusive
HBO,War Horse,MOVIE,2011,146,war,7.2,155590,HBO Exclusive
HBO,Project X,MOVIE,2012,88,comedy,6.6,204959,Shared
HBO,Green Lantern,MOVIE,2011,114,thriller,5.5,281773,HBO Exclusive
HBO,Real Steel,MOVIE,2011,127,scifi,7.0,321448,HBO Exclusive
HBO,Wrath of the Titans,MOVIE,2012,99,fantasy,5.7,188043,HBO Exclusive
HBO,The Adventures of Tintin,MOVIE,2011,107,animation,7.3,228306,HBO Exclusive
HBO,Young Adult,MOVIE,2011,94,drama,6.3,83571,HBO Exclusive
HBO,Seeking a Friend for the End of the World,MOVIE,2012,101,comedy,6.7,113334,HBO Exclusive
HBO,What to Expect When You're Expecting,MOVIE,2012,110,romance,5.7,72507,HBO Exclusive
HBO,The Lucky One,MOVIE,2012,101,drama,6.4,107405,HBO Exclusive
HBO,Anna Karenina,MOVIE,2012,130,drama,6.6,98318,HBO Exclusive
HBO,The Hunter,MOVIE,2011,102,drama,6.7,38837,HBO Exclusive
HBO,The Hangover Part II,MOVIE,2011,102,comedy,6.4,490805,HBO Exclusive
HBO,Too Big to Fail,MOVIE,2011,97,drama,7.3,16934,HBO Exclusive
HBO,Underworld: Awakening,MOVIE,2012,90,fantasy,6.3,152963,HBO Exclusive
HBO,J. Edgar,MOVIE,2011,137,drama,6.5,127398,HBO Exclusive
HBO,Journey 2: The Mysterious Island,MOVIE,2012,94,scifi,5.7,102851,HBO Exclusive
HBO,Zookeeper,MOVIE,2011,102,romance,5.2,60815,HBO Exclusive
HBO,Like Crazy,MOVIE,2011,90,romance,6.6,61321,HBO Exclusive
HBO,The Pirates! In an Adventure with Scientists!,MOVIE,2012,88,comedy,6.7,47814,HBO Exclusive
HBO,Larry Crowne,MOVIE,2011,98,romance,6.1,66818,HBO Exclusive
HBO,Extremely Loud & Incredibly Close,MOVIE,2011,129,drama,6.9,101291,HBO Exclusive
HBO,Marina Abramović: The Artist Is Present,MOVIE,2012,106,documentation,7.9,6139,HBO Exclusive
HBO,Machine Gun Preacher,MOVIE,2011,129,thriller,6.7,65781,HBO Exclusive
HBO,Dolphin Tale,MOVIE,2011,113,drama,6.8,24107,HBO Exclusive
HBO,The Green Hornet,MOVIE,2011,119,crime,5.8,159814,HBO Exclusive
HBO,Hobo with a Shotgun,MOVIE,2011,85,thriller,6.1,45861,HBO Exclusive
HBO,W.E.,MOVIE,2011,119,drama,6.2,12830,HBO Exclusive
HBO,From Up on Poppy Hill,MOVIE,2011,91,drama,7.4,41663,HBO Exclusive
HBO,There's Something Wrong with Aunt Diane,MOVIE,2011,100,documentation,6.7,5335,HBO Exclusive
HBO,Pariah,MOVIE,2011,86,drama,7.2,6915,HBO Exclusive
HBO,Happy Feet Two,MOVIE,2011,100,animation,5.8,44501,HBO Exclusive
HBO,The Sapphires,MOVIE,2012,103,drama,7.0,14355,HBO Exclusive
HBO,Casa De Mi Padre,MOVIE,2012,84,western,5.5,20909,HBO Exclusive
HBO,Alex Cross,MOVIE,2012,101,thriller,5.1,33914,HBO Exclusive
HBO,The Sunset Limited,MOVIE,2011,91,drama,7.3,29798,HBO Exclusive
HBO,The Iron Lady,MOVIE,2011,99,drama,6.4,107701,HBO Exclusive
HBO,Joyful Noise,MOVIE,2012,117,comedy,5.7,8370,HBO Exclusive
HBO,"For a Good Time, Call...",MOVIE,2012,85,drama,6.0,16377,HBO Exclusive
HBO,Here Comes the Devil,MOVIE,2012,97,thriller,5.6,4130,HBO Exclusive
HBO,Friends with Kids,MOVIE,2012,100,romance,6.1,42149,HBO Exclusive
HBO,The Girl,MOVIE,2012,91,drama,6.2,6932,HBO Exclusive
HBO,This Must Be the Place,MOVIE,2011,118,drama,6.7,35068,HBO Exclusive
HBO,Girl Most Likely,MOVIE,2012,103,comedy,5.7,15356,HBO Exclusive
HBO,Being Flynn,MOVIE,2012,102,drama,6.4,17243,HBO Exclusive
HBO,Erased,MOVIE,2012,100,thriller,6.0,30933,HBO Exclusive
HBO,The Invisible War,MOVIE,2012,93,drama,7.6,6907,HBO Exclusive
HBO,Shark Night 3D,MOVIE,2011,91,thriller,4.0,25839,HBO Exclusive
HBO,Hemingway & Gellhorn,MOVIE,2012,155,drama,6.2,9662,HBO Exclusive
HBO,2 Days in New York,MOVIE,2012,96,comedy,6.0,14455,HBO Exclusive
HBO,Madea's Big Happy Family,MOVIE,2011,106,drama,4.6,8075,HBO Exclusive
HBO,Venus and Serena,MOVIE,2012,99,documentation,6.4,784,HBO Exclusive
HBO,Fun Size,MOVIE,2012,87,comedy,5.4,14519,HBO Exclusive
HBO,Hyde Park on Hudson,MOVIE,2012,94,drama,5.8,11831,HBO Exclusive
HBO,Good Neighbours,MOVIE,2011,99,drama,5.8,5496,HBO Exclusive
HBO,The Good Doctor,MOVIE,2011,93,thriller,5.5,6787,HBO Exclusive
HBO,Fire with Fire,MOVIE,2012,97,thriller,5.6,26451,HBO Exclusive
HBO,Mea Maxima Culpa: Silence in the House of God,MOVIE,2012,106,documentation,8.0,3865,HBO Exclusive
HBO,Page One: Inside the New York Times,MOVIE,2011,88,documentation,6.9,3357,HBO Exclusive
HBO,Good Deeds,MOVIE,2012,111,comedy,5.5,7886,HBO Exclusive
HBO,Gloria: In Her Own Words,MOVIE,2011,61,documentation,7.6,168,HBO Exclusive
HBO,Mel Brooks and Dick Cavett Together Again,MOVIE,2011,60,comedy,8.1,90,HBO Exclusive
HBO,Cinema Verite,MOVIE,2011,86,drama,6.5,3778,HBO Exclusive
HBO,About Face: Supermodels Then and Now,MOVIE,2012,75,documentation,6.6,593,HBO Exclusive
HBO,The Loving Story,MOVIE,2011,77,drama,7.6,870,HBO Exclusive
HBO,First,MOVIE,2012,109,documentation,5.9,102,HBO Exclusive
HBO,Ethel,MOVIE,2012,97,documentation,7.8,682,HBO Exclusive
HBO,41,MOVIE,2012,120,documentation,6.6,338,HBO Exclusive
HBO,Hard Times: Lost on Long Island,MOVIE,2012,90,documentation,7.3,199,HBO Exclusive
HBO,One Nation Under Dog,MOVIE,2012,73,documentation,7.6,247,HBO Exclusive
HBO,In Vogue: The Editor's Eye,MOVIE,2012,90,documentation,7.3,696,HBO Exclusive
HBO,Mann v. Ford,MOVIE,2011,105,documentation,6.9,182,HBO Exclusive
HBO,Koran by Heart,MOVIE,2011,90,documentation,7.2,344,HBO Exclusive
HBO,First Cousin Once Removed,MOVIE,2012,78,documentation,7.5,380,HBO Exclusive
HBO,Mandrake,MOVIE,2012,170,drama,6.0,25,HBO Exclusive
HBO,The Latino List,MOVIE,2011,60,documentation,6.5,51,HBO Exclusive
HBO,Love Crimes Of Kabul,MOVIE,2011,71,documentation,6.8,217,HBO Exclusive
HBO,Bud Greenspan Presents Vancouver 2010: Stories of Olympic Glory,MOVIE,2011,116,documentation,6.4,38,HBO Exclusive
HBO,Habla Texas,MOVIE,2011,62,documentation,6.9,12,HBO Exclusive
HBO,The Secret Life of Walter Mitty,MOVIE,2013,114,fantasy,7.3,311550,HBO Exclusive
HBO,42,MOVIE,2013,128,drama,7.5,93314,Shared
HBO,The Raid 2,MOVIE,2014,150,thriller,7.9,121534,HBO Exclusive
HBO,Pacific Rim,MOVIE,2013,131,scifi,6.9,492835,HBO Exclusive
HBO,We're the Millers,MOVIE,2013,110,comedy,7.0,438819,HBO Exclusive
HBO,The Great Gatsby,MOVIE,2013,142,drama,7.2,519954,HBO Exclusive
HBO,Unbroken,MOVIE,2014,132,drama,7.2,163160,HBO Exclusive
HBO,Oblivion,MOVIE,2013,126,action,7.0,513161,HBO Exclusive
HBO,47 Ronin,MOVIE,2013,119,fantasy,6.2,157872,HBO Exclusive
HBO,Man of Steel,MOVIE,2013,143,fantasy,7.1,753688,HBO Exclusive
HBO,Only Lovers Left Alive,MOVIE,2013,123,drama,7.2,99157,HBO Exclusive
HBO,12 Years a Slave,MOVIE,2013,134,drama,8.1,678847,HBO Exclusive
HBO,Fast & Furious 6,MOVIE,2013,130,thriller,7.1,387774,HBO Exclusive
HBO,Ender's Game,MOVIE,2013,114,scifi,6.6,237444,HBO Exclusive
HBO,The Wolverine,MOVIE,2013,129,fantasy,6.7,456490,HBO Exclusive
HBO,Stoker,MOVIE,2013,99,horror,6.8,107604,HBO Exclusive
HBO,The Conjuring,MOVIE,2013,107,thriller,7.5,491048,Shared
HBO,The Way Way Back,MOVIE,2013,103,drama,7.4,147307,HBO Exclusive
HBO,Percy Jackson: Sea of Monsters,MOVIE,2013,106,fantasy,5.7,116884,HBO Exclusive
HBO,This Is Where I Leave You,MOVIE,2014,103,drama,6.6,79339,HBO Exclusive
HBO,Riddick,MOVIE,2013,119,thriller,6.4,162472,HBO Exclusive
HBO,Bad Words,MOVIE,2013,89,comedy,6.6,49931,HBO Exclusive
HBO,The Book Thief,MOVIE,2013,131,drama,7.5,134005,HBO Exclusive
HBO,Trance,MOVIE,2013,101,crime,6.9,113474,HBO Exclusive
HBO,20 Feet from Stardom,MOVIE,2013,89,music,7.4,13192,HBO Exclusive
HBO,RED 2,MOVIE,2013,116,thriller,6.6,169465,HBO Exclusive
HBO,Dracula Untold,MOVIE,2014,92,drama,6.2,192195,HBO Exclusive
HBO,Ouija,MOVIE,2014,89,horror,4.5,52209,HBO Exclusive
HBO,The Internship,MOVIE,2013,119,comedy,6.3,201930,HBO Exclusive
HBO,Annabelle,MOVIE,2014,99,horror,5.4,155550,HBO Exclusive
HBO,Warm Bodies,MOVIE,2013,97,horror,6.9,228782,HBO Exclusive
HBO,The Hobbit: The Desolation of Smaug,MOVIE,2013,161,fantasy,7.8,642712,HBO Exclusive
HBO,The Great Beauty,MOVIE,2013,142,drama,7.7,89135,HBO Exclusive
HBO,Escape Plan,MOVIE,2013,115,thriller,6.7,239652,HBO Exclusive
HBO,300: Rise of an Empire,MOVIE,2014,102,drama,6.2,297286,HBO Exclusive
HBO,Enough Said,MOVIE,2013,91,drama,7.0,62207,HBO Exclusive
HBO,The Hobbit: The Battle of the Five Armies,MOVIE,2014,144,fantasy,7.4,513801,HBO Exclusive
HBO,The Wind Rises,MOVIE,2013,126,drama,7.7,83012,HBO Exclusive
HBO,John Dies at the End,MOVIE,2013,99,horror,6.3,37971,HBO Exclusive
HBO,Kick-Ass 2,MOVIE,2013,103,action,6.5,268747,HBO Exclusive
HBO,Identity Thief,MOVIE,2013,107,crime,5.7,132186,HBO Exclusive
HBO,Horrible Bosses 2,MOVIE,2014,108,comedy,6.3,169584,HBO Exclusive
HBO,71,MOVIE,2014,100,thriller,7.2,55117,HBO Exclusive
HBO,R.I.P.D.,MOVIE,2013,96,fantasy,5.6,130747,HBO Exclusive
HBO,2 Guns,MOVIE,2013,109,comedy,6.7,207550,HBO Exclusive
HBO,Mama,MOVIE,2013,100,horror,6.2,178420,HBO Exclusive
HBO,The Last Five Years,MOVIE,2014,94,romance,5.9,10055,HBO Exclusive
HBO,Gangster Squad,MOVIE,2013,113,thriller,6.7,213629,HBO Exclusive
HBO,The Incredible Burt Wonderstone,MOVIE,2013,100,comedy,5.9,73222,HBO Exclusive
HBO,Moms Mabley,MOVIE,2013,72,documentation,8.0,300,HBO Exclusive
HBO,The Hangover Part III,MOVIE,2013,100,comedy,5.8,310289,HBO Exclusive
HBO,Epic,MOVIE,2013,102,fantasy,6.6,104553,HBO Exclusive
HBO,Blue Jasmine,MOVIE,2013,99,drama,7.3,200092,Shared
HBO,The Tale of The Princess Kaguya,MOVIE,2013,137,fantasy,8.0,44603,HBO Exclusive
HBO,The East,MOVIE,2013,116,drama,6.8,50156,HBO Exclusive
HBO,The Loft,MOVIE,2014,108,thriller,6.3,55533,HBO Exclusive
HBO,Walking with Dinosaurs,MOVIE,2013,87,animation,5.2,11273,HBO Exclusive
HBO,Endless Love,MOVIE,2014,103,drama,6.2,44225,HBO Exclusive
HBO,Behind the Candelabra,MOVIE,2013,118,drama,7.0,42963,HBO Exclusive
HBO,When Marnie Was There,MOVIE,2014,103,animation,7.7,39165,HBO Exclusive
HBO,Snitch,MOVIE,2013,93,drama,6.4,87691,HBO Exclusive
HBO,Runner Runner,MOVIE,2013,92,drama,5.6,63240,HBO Exclusive
HBO,Blood Ties,MOVIE,2013,128,thriller,6.5,19923,HBO Exclusive
HBO,I Give It a Year,MOVIE,2013,97,romance,5.7,37160,HBO Exclusive
HBO,The Normal Heart,MOVIE,2014,132,drama,7.9,35656,HBO Exclusive
HBO,Alan Partridge: Alpha Papa,MOVIE,2013,90,action,6.9,31388,HBO Exclusive
HBO,Jack the Giant Slayer,MOVIE,2013,114,fantasy,6.3,137490,HBO Exclusive
HBO,Bad Milo!,MOVIE,2013,85,horror,5.7,7437,HBO Exclusive
HBO,Admission,MOVIE,2013,107,romance,5.7,34726,HBO Exclusive
HBO,Big Game,MOVIE,2014,90,thriller,5.4,32956,HBO Exclusive
HBO,21 & Over,MOVIE,2013,91,comedy,5.8,74060,HBO Exclusive
HBO,The Legend of Hercules,MOVIE,2014,99,action,4.2,54159,HBO Exclusive
HBO,Six by Sondheim,MOVIE,2013,86,documentation,7.9,933,HBO Exclusive
HBO,Meet the Patels,MOVIE,2014,88,comedy,7.1,3397,HBO Exclusive
HBO,The Kingdom of Dreams and Madness,MOVIE,2013,118,documentation,7.7,5149,HBO Exclusive
HBO,The Best Man Holiday,MOVIE,2013,118,comedy,6.6,15696,HBO Exclusive
HBO,Gloria,MOVIE,2013,105,drama,6.9,8826,HBO Exclusive
HBO,Clear History,MOVIE,2013,100,comedy,6.5,18175,HBO Exclusive
HBO,Manhunt: The Inside Story of the Hunt for Bin Laden,MOVIE,2013,100,documentation,6.8,1036,HBO Exclusive
HBO,Adult Beginners,MOVIE,2014,90,comedy,5.6,8428,HBO Exclusive
HBO,Escobar: Paradise Lost,MOVIE,2014,120,thriller,6.5,22053,HBO Exclusive
HBO,Phil Spector,MOVIE,2013,91,drama,6.2,7256,HBO Exclusive
HBO,12 Rounds 2: Reloaded,MOVIE,2013,95,action,5.3,5617,HBO Exclusive
HBO,The Cheshire Murders,MOVIE,2013,115,documentation,6.6,2680,HBO Exclusive
HBO,Mike Tyson: Undisputed Truth,MOVIE,2013,90,comedy,7.4,2979,HBO Exclusive
HBO,Billy Crystal: 700 Sundays,MOVIE,2014,119,comedy,8.3,1202,HBO Exclusive
HBO,Cymbeline,MOVIE,2014,97,drama,3.7,3963,HBO Exclusive
HBO,Valentine Road,MOVIE,2013,89,documentation,7.1,1789,HBO Exclusive
HBO,Frontera,MOVIE,2014,103,western,6.6,7851,HBO Exclusive
HBO,Banksy Does New York,MOVIE,2014,79,documentation,7.2,2225,HBO Exclusive
HBO,Sarah Silverman: We Are Miracles,MOVIE,2013,60,comedy,6.6,1424,HBO Exclusive
HBO,Necessary Evil: Super-Villains of DC Comics,MOVIE,2013,99,action,6.8,1238,HBO Exclusive
